InsuranceRecordID,ProviderID,LocationID,ProviderInsuranceID,ProviderInsuranceName,ProviderPlanID,ProviderPlanName,ProviderNetworkType,ProviderPlanStartDate,ProviderPlanEndDate,ProviderContractStatus
61c4638e-a371-47f1-be02-8f871597f185,9b3db381-471d-4dcd-bed7-a1c61a3ee410,31923673-bccd-424a-9f90-80940b9f2ae0,057be448-e7c2-43c7-9ffd-b4a3218dcee8,Aetna,aa25e477-e694-4435-be8c-c5366dd4567a,"{""ADVANTAGE EPO NJ"",""EPO/EPO PLUS""}",In Network,2025-02-17,2025-07-01,Terminated
c05141a6-4442-4aa6-95a8-5065412a9c86,035b4735-0f07-4c9e-a3b8-1771546bd7d3,08613182-296e-4d91-bf5e-d9e17b414018,e40f98aa-682c-4140-b12a-583d71702d52,Aetna,9d34a72b-9677-4ed6-ab69-099b8f8d9b3f,"{""ADVANTAGE EPO HSA NJPA"",""CWA UNITY DIRECT"",""ADVANTAGE EPO WITH BLUEHPN""}",Out of Network,2024-09-03,2025-01-14,Active
f16b1162-16cc-4172-a957-e15154ba4aed,3a311ea7-40b6-4d26-a7cc-d1ebbc728537,e5f8279f-28b6-4bc4-866d-c84670d97109,aa6aaebf-0851-4219-864f-b9dd14afc39f,Aetna,513dc3a6-7a2e-49a1-82cc-c9ea0da00396,"{""DIRECT ACCESS"",""CWA UNITY DIRECT"",""ADVANTAGE EPO NJPA""}",In Network,2023-06-04,2024-02-29,Terminated
4ee2e47d-e025-46f0-a055-d165356b9f6f,07d81f25-55fc-428e-a4f9-bbe6907d5731,5989f195-26db-4d9a-b063-66433e47c870,4d212e18-1797-4969-84af-8bd6c0d65474,Humana,b4aae188-5498-411e-ae78-d98e8b900fcb,"{""EPO/EPO PLUS"",""ADVANTAGE EPO"",""CWA UNITY DIRECT""}",In Network,2025-01-13,2025-03-06,Pending
bce3fca4-60d7-4bdb-9516-fc7fc5ce9c6e,cd839743-e931-4b54-b261-0709070dfa74,2006853c-7e63-4501-98c6-b7c7e4bf8571,19df7b10-6242-4fdb-858f-e0f005dc6006,Aetna,a47e6c07-2612-4d9f-b0e3-3c21e4148a89,"{""ADVANTAGE EPO""}",In Network,2025-04-29,2025-06-02,Terminated
1f9be4fc-59c3-4424-a1df-8829cff0e0f5,6f256631-2b07-405a-ba38-b628e2cdeb9e,639ea241-5781-41a9-a8ca-38b01ecd0277,1983460d-8501-4f21-802e-0676636c74f8,Cigna,49a6e781-304f-4e2e-9281-39e8252aa492,"{""DIRECT ACCESS"",""ADVANTAGE EPO WITH BLUEHPN"",""ADVANTAGE EPO NJPA""}",Out of Network,2025-06-06,2025-06-30,Pending
834a7cbf-4471-45e8-b405-232bb98c516c,71a2ab45-8796-4e34-8784-19ca15bf7376,ff51cbd8-81d7-4869-adfa-b28126ba1a7d,36fefeaa-84a9-49cf-b39f-1164a29b4330,Cigna,a7ca1698-1f5d-47b4-ab81-1f8a6ceaa309,"{""ADVANTAGE EPO NJ"",""CWA UNITY DIRECT""}",Out of Network,2024-01-31,2025-03-12,Pending
f396ebe8-a8d9-4092-9be4-43190c9c5135,afebae87-9be7-4a18-979f-05d0930743d6,6150ac04-37a0-410c-807b-98a1b5cc5d62,4fa54bb3-d369-4ab1-947b-01f00f5a2f59,Aetna,d39d488a-1bd8-4d3b-8f2e-ddf7e0971afc,"{""CWA UNITY DIRECT"",""DIRECT ACCESS"",""ADVANTAGE EPO NJ""}",In Network,2024-09-07,2024-10-15,Active
64e8b3ae-16f5-4210-a266-9f544c174c86,e70cedb0-647e-4619-b9d9-0ec4636a27cd,66ea3300-2ff5-4d40-b1d0-8280d8a96c9c,dcb5d1e7-086a-452f-b71d-a86cbabe7e78,Cigna,a7eb2711-69e3-45d7-8355-2f37447e2589,"{""ADVANTAGE EPO HSA NJPA"",""CWA UNITY DIRECT""}",In Network,2022-08-30,2025-05-03,Active
a06c1aa0-8c04-4dbf-9a9e-646bcd2bf12f,b6ec70db-0600-4901-a342-a9bed63f7e76,a3ad16d2-7014-4627-b527-c4ddd2b2af64,1f9b9d05-f116-4c7c-a9bc-725f4d742350,United Healthcare,13b07371-c768-4901-ae58-1a7d521f7538,"{""ADVANTAGE EPO NJ"",""DIRECT ACCESS""}",Out of Network,2024-11-25,2025-04-06,Active
b7938b09-5693-4ddf-98f8-02c0f2f9842c,c67179ef-ff4c-46f2-921e-93e069da35e4,4021a312-338c-4efe-bac7-70460084c2c5,943ce173-ebc8-4689-8dae-82f0df3278d4,Aetna,7a88a6a0-200b-4d4d-a11e-128700da8466,"{""ADVANTAGE EPO NJ"",""ADVANTAGE EPO HSA NJPA""}",Out of Network,2024-12-10,2025-05-01,Pending
453dc798-57cd-49b8-a632-f30fcb1cbbb9,fdb73b73-75b4-44fa-b32a-af59e78b83eb,bca11b7d-e697-45c2-9600-122b79d50fdd,5329ae6b-d92c-4103-a6d8-1c5f2c87e0e4,Humana,56fb7b22-8ecb-4234-9a55-9177fa0a25ac,"{""CWA UNITY DIRECT"",""ADVANTAGE EPO WITH BLUEHPN""}",In Network,2023-07-01,2025-05-31,Active
17f92035-e8b4-442e-a36e-00cec3f9cebd,d6265101-1405-45b8-80cd-246462ea69c3,368aaa83-a020-46e1-ba0c-84fefe0dc53a,a583cbad-dec5-4b82-ac13-94b0a67ecd02,Cigna,08aff79b-00f5-4279-b99f-26ca6d6235a2,"{""ADVANTAGE EPO NJPA""}",In Network,2025-03-17,2025-05-30,Pending
2d383b30-8855-4a52-a9bd-b8fb4055589a,6ba1e621-69e8-4bf5-b35b-8b09b57b5f5e,d2aa9c1e-8881-45ad-a295-d5a0f76e32eb,e079df7c-68e6-444d-8a5b-5de09082ee96,Cigna,d631bf5b-4f2e-4570-a4f7-93bf17399456,"{""EPO WITH BLUEHPN"",""ADVANTAGE EPO HSA NJPA"",""ADVANTAGE EPO NJPA""}",In Network,2022-08-28,2025-01-26,Terminated
ef8fce2c-7364-43ff-913b-84686d9b531b,8b9b2be1-79ea-4315-bd83-e0b030e3c231,97bfe0f0-14c6-4636-a78e-790ed2aa5bad,fa81d69f-d080-4b5a-99fc-64c38e0e7a02,United Healthcare,5bd84a57-2924-455d-af94-fd5b9e20e7c2,"{""CWA UNITY DIRECT"",""EPO/EPO PLUS""}",Out of Network,2024-12-08,2025-01-09,Active
3330176b-a9c3-4343-8ccd-674305e60d55,69b89a99-2e72-4ee2-a202-f2f2459ed9c1,6196c24a-842c-4e42-8ee9-c1619f09954b,62f80583-85b6-4af5-8fc3-2f595b2c3944,Cigna,9f77ebb2-aad7-48e4-ac89-ad2d938c1aba,"{""ADVANTAGE EPO NJPA"",""EPO/EPO PLUS""}",In Network,2024-06-23,2024-09-08,Terminated
55457787-8f12-4516-ab68-87e32267a84b,1bfccf96-ec90-47ec-9b0c-02596783f131,5875a8fa-ab67-4555-878a-4d79efdb2a2f,05771af7-7165-4e0f-b62f-9560aa54ccdd,United Healthcare,09545626-8bb3-41fa-adec-38f9596500d0,"{""CWA UNITY DIRECT"",""EPO/EPO PLUS""}",Out of Network,2025-01-14,2025-06-27,Pending
6e37bb16-e12d-4002-92ee-7d53c9c69199,66c06386-5db7-4deb-a473-82b8bf0e51f5,1e3c74e8-8240-411c-9d0a-c4309945151e,b9a117e5-c2ba-49d3-9e0f-8242eca2e244,Aetna,0a4ff5d9-9082-45ac-89b1-32f3be7f1701,"{""ADVANTAGE EPO WITH BLUEHPN"",""DIRECT ACCESS""}",Out of Network,2024-12-08,2025-05-26,Pending
555d77b0-743c-41e0-837c-1f690881b328,6478b8ea-e0e6-4ee2-971d-f707b8746db9,cb1bea85-1fc0-404b-b394-0e7b6dfc11cf,6bb2cdc9-47b1-4672-a4e4-4f546befc164,Cigna,fa0256c9-9117-45e4-9316-9b0097072251,"{""ADVANTAGE EPO"",""EPO/EPO PLUS"",""ADVANTAGE EPO HSA NJPA""}",Out of Network,2025-03-29,2025-04-08,Active
827d246f-49b2-49ed-af2e-8fe7832191c5,9ee17618-7d89-4c31-9621-9059bd601d82,c339d960-746f-40af-bd6c-6c30e63f2234,823576fa-ddad-4c37-85b8-0ba45f8a062b,Humana,5a0fd4a2-5a74-434e-8634-935c074613f8,"{""EPO WITH BLUEHPN"",""EPO/EPO PLUS""}",Out of Network,2024-06-14,2024-08-12,Active
43a770b4-3321-4505-b6fa-80184d7b2e39,d1c66369-7c95-4776-929f-45eb9c0cf1ce,038ffe2e-d475-4161-bc72-3f811638fad0,af330801-0fdd-436e-9319-637d025d12d3,Cigna,a55eb9e2-a54f-4577-aa80-9049e5f58409,"{""ADVANTAGE EPO"",""DIRECT ACCESS""}",Out of Network,2023-05-27,2025-06-15,Pending
b1341320-2413-43a3-9a14-e5e80b50992b,9f169e15-8110-407e-8131-4808f858dc76,fa222a7e-c619-4aa1-aa71-abbf96cd16b1,505a756c-2833-48b9-a418-e62648bc7830,Cigna,d982cf35-a5be-42d6-abca-9d5b367743a6,"{""ADVANTAGE EPO"",""ADVANTAGE EPO NJPA"",""EPO/EPO PLUS""}",Out of Network,2024-03-21,2024-07-04,Active
3d9f94b2-cc37-497b-886e-0c46128b858e,170c29e4-c233-4059-87a8-191b913db9a2,cedd39bd-c106-4b3e-970b-257f6636cd8f,1e8b3eef-91c5-42b0-850e-708d8d638f31,Cigna,2b117637-36da-478c-938a-d165bc5a5d86,"{""ADVANTAGE EPO"",""ADVANTAGE EPO WITH BLUEHPN""}",In Network,2024-02-21,2024-11-07,Pending
4a2333cf-fcbf-48b6-a646-391e5225cdab,238621d8-c093-4d2a-bf22-44707f07ea3d,6c50142e-5f86-4558-be48-41342404c347,78bf75f7-8751-4ab5-b468-14ab4d12c973,Kaiser Permanente,9a897826-0b31-4170-b84a-e53054d3d895,"{""ADVANTAGE EPO NJPA"",""EPO/EPO PLUS""}",In Network,2023-04-18,2023-12-12,Terminated
4a17470c-227c-4bf1-813c-3e31c82fe5c7,cd6b07f8-1083-408b-bf71-00b2a774d0af,a4d6da47-c2e8-4bae-8efe-e965010036a4,00116ae2-f77d-4d76-a61f-cba328115824,Humana,2d9b36c7-7d59-477b-8401-1864ad062024,"{""EPO WITH BLUEHPN"",""EPO/EPO PLUS""}",Out of Network,2025-05-07,2025-06-25,Pending
8e52e5c8-6d31-4126-9cf7-3efb40c4ac7e,7e8d1c0b-3c89-44b1-aeb3-1658572fd7a6,90912904-3628-45d6-9d4e-e9f804d7b9d8,8fca6696-504a-4fd2-be0d-031570a7aa80,Kaiser Permanente,9087051a-56e7-479a-9112-61aa1d5d9168,"{""ADVANTAGE EPO NJ""}",In Network,2024-01-23,2024-01-30,Pending
d1720285-06b8-456f-8756-f98de7d301f1,f980879a-4cc2-4e6e-a6d4-366d96e6040f,c3548152-db9e-426d-a56b-f1ae2979248b,a96bdfd4-ec8c-4c2b-96af-984e73b8a8c2,Aetna,ae8d88b2-f35e-4d53-952a-8e876970875a,"{""ADVANTAGE EPO WITH BLUEHPN"",""ADVANTAGE EPO NJPA""}",Out of Network,2023-03-23,2023-04-01,Terminated
6d775f60-b7ef-43e1-b80a-8ed9fb5021f2,b4cae5dc-339d-4612-b770-cde9981a5e84,168a9f39-2f29-47a1-9523-dcd35c52c02f,8a101cdb-fe8c-4f9f-863e-3a67af143902,Aetna,fa7bf591-f97c-45b3-8270-8e75cb3bf383,"{""CWA UNITY DIRECT"",""EPO WITH BLUEHPN"",""ADVANTAGE EPO HSA NJPA""}",Out of Network,2023-04-08,2025-05-21,Terminated
b1f7d33c-2978-4dfd-be51-66e9361994bc,7a3f3fae-2601-4395-a763-aa5dac9fdba4,475d495e-76f4-4756-a627-a5c40666e61c,fe4fb72f-b608-4f59-ac77-da0bd46ad43d,Kaiser Permanente,c5266a6f-6cdb-44d9-9ed2-16961cd6df51,"{""ADVANTAGE EPO HSA NJPA"",""ADVANTAGE EPO NJPA"",""ADVANTAGE EPO""}",Out of Network,2025-02-23,2025-05-31,Active
2fd6745d-7861-4e47-a4a8-aa316669cf8a,cf69f408-384e-4af6-af03-2ad2a663e7f6,3252aad8-0732-4b33-8ee0-05dfde898e51,0a33090d-bdb6-4542-9766-d6fb7f02d32f,Cigna,1c151074-f2fc-43c7-a9ae-ec27ced2eb73,"{""EPO/EPO PLUS"",""DIRECT ACCESS"",""EPO WITH BLUEHPN""}",Out of Network,2024-10-02,2024-12-25,Terminated
4afdd369-0a54-4292-98a3-ca57cc202958,8c48d692-ae5c-4912-9b3c-9d6f53a7dded,301ee0b6-3e07-45e5-a4c7-be095e49e93b,9d68baa9-d6cc-491c-a699-14a6a409763c,Kaiser Permanente,7c555ea0-7097-48e1-94dd-4bade4b41c28,"{""EPO/EPO PLUS"",""DIRECT ACCESS""}",In Network,2025-01-12,2025-06-07,Pending
3101245c-3132-4947-8c9f-f01151cf016b,b4c57a69-2d75-43dd-8f43-815c30f7ccbb,e92c645c-141b-4d18-872d-935eb5ddea4f,f9f603e0-922a-4ea3-b99e-4c954df40a02,Kaiser Permanente,1a21e260-f93a-4e6f-90aa-5532e417ca17,"{""EPO WITH BLUEHPN""}",Out of Network,2024-03-25,2024-07-12,Terminated
0e31c616-6274-4414-9e43-033f74cff302,aa4a6329-eff4-45b8-a72d-fc2f3fa4c5f7,595408f2-2c1d-46ff-b929-e73f071b34d3,b4b7f8fa-b666-40cd-9b2b-0371a8f758f9,United Healthcare,0d7616c6-9d38-4c2d-a297-2bf04f4dcc8b,"{""ADVANTAGE EPO NJ""}",In Network,2024-02-08,2024-08-08,Terminated
9da6be70-5308-4557-b2f1-79677f179522,3e6b7a37-f20e-412c-a3b5-e8d516b6b13e,bbf37efd-03ad-4041-9031-806be9893c22,8292af73-2278-4b09-9013-b43d16219717,Aetna,86132be8-054e-4d27-936c-9b49b67bd37e,"{""EPO WITH BLUEHPN"",""EPO/EPO PLUS""}",Out of Network,2024-12-07,2025-03-31,Terminated
0c7eea7d-ad88-4f77-81e9-b746c03dfa47,85824ab8-4b00-407a-a1d8-65e8a6bad26e,d4ed1f17-7121-4554-a749-6d121c83dea9,1d55e023-3f60-492e-8add-109bd2a65a01,Cigna,93210329-e500-4e9d-8e59-e0c8516b9082,"{""DIRECT ACCESS""}",Out of Network,2023-09-08,2024-02-18,Active
ea908f3a-e191-431e-ba09-cbd69d180cbc,76eac02a-4952-48bc-b48b-dcfd2eca1a5a,fed90224-6115-4892-a139-12113462e0de,9939ed2c-7365-49b8-804d-e4ce96d0c5cd,Kaiser Permanente,2afdc0d7-e4bd-404c-aa3e-7f003179b127,"{""ADVANTAGE EPO HSA NJPA"",""ADVANTAGE EPO NJPA"",""CWA UNITY DIRECT""}",Out of Network,2024-12-06,2025-02-08,Active
e9d38266-99e8-4d00-bffc-e7496562ae80,c81a23ce-9b09-4992-b9b5-d859693c6909,53fb57fa-6d46-4e28-ad07-c12aad27de27,63ffb9d6-2a49-4a92-9c37-0869216c8d56,Aetna,8abf26af-c3e3-4b8e-ad50-cb601af15023,"{""ADVANTAGE EPO HSA NJPA"",""EPO/EPO PLUS""}",Out of Network,2023-07-09,2024-06-15,Pending
8b3ded91-2bd8-4435-9d87-9dc6cac894d3,b809bfaf-8ed2-443c-8d2e-95181f67f993,00f1fc55-4072-4fc5-8814-38ca5a9f6c16,a3d6e97a-efca-4652-8b1e-755d0e983c45,Kaiser Permanente,5bca4ebc-5b46-4ea8-b585-d93784cc7ee8,"{""ADVANTAGE EPO HSA NJPA""}",In Network,2024-05-19,2025-06-26,Terminated
110733d5-958f-4cbb-9a8d-bf7bdda4be1f,09ff9385-6d06-4380-b522-4786ce1bfd05,12769d5c-b760-4782-9dde-8fba2c81db8d,c96f113e-3443-40d1-8192-dffc98c29385,Humana,213fd532-d718-48cd-8dfa-f4e5e3ea2720,"{""EPO WITH BLUEHPN"",""EPO/EPO PLUS"",""ADVANTAGE EPO""}",Out of Network,2023-10-24,2025-01-04,Pending
32f0bc49-9eba-4429-b94a-e40394a4cd1a,4d0e010f-af97-42df-8e2d-578dee4f4f9c,2c7a72b4-a109-455c-bf1b-623b3d5eca34,ebd70e81-6ef6-4b38-8b30-5fe660bf569c,Cigna,1e834db9-bd51-4faa-9719-6d24721f5152,"{""EPO WITH BLUEHPN"",""CWA UNITY DIRECT""}",In Network,2023-05-07,2023-10-21,Terminated
ae84c139-09ce-4ccb-888a-71037427ddfa,6076218a-10e5-4277-b833-bdb8c4fae321,753b4ecf-4c5d-4e5e-be89-fc7e382610aa,c00d0ce9-fe49-46c2-9c52-9232e8dd0b16,Kaiser Permanente,841cf452-cc58-4021-b6ab-9576e0ed752b,"{""ADVANTAGE EPO HSA NJPA"",""ADVANTAGE EPO NJ"",""EPO/EPO PLUS""}",In Network,2024-05-08,2024-06-02,Terminated
483d1ec3-7762-4a6f-95ad-16a2119f9568,8dd5be1a-f23e-4852-b279-14310f55ceb1,525e3cc9-8b84-4d3b-ac96-c607584c3e2e,b13ba0b6-e298-4851-9a57-7ed13f700783,Humana,4c5a8394-4f2f-46ea-9b83-66b2558b56c4,"{""ADVANTAGE EPO NJ""}",Out of Network,2022-10-15,2022-11-17,Pending
318fa448-6e88-4e00-8e6d-b398c53a035c,03d31516-cc79-4074-86d4-e873c8c21d43,4830e89d-4192-488c-9802-1f1f4e98e6b6,0dcd4c87-9611-46cb-9cd8-638e3ddae108,Cigna,750b61be-4436-43e8-b72d-0f2b646ede2b,"{""DIRECT ACCESS""}",Out of Network,2024-09-30,2025-03-21,Pending
ba67c921-0baf-49c2-85e2-11d5d69a006c,92ab7f89-31c5-47a9-be08-31bf2eb4f20e,75f570d4-5457-4cb9-8bfe-5058d6352a60,6698b106-6d99-4b71-a14f-787579ff5c18,United Healthcare,22a458f7-7e97-4dda-ab4a-eed1851fd5aa,"{""ADVANTAGE EPO WITH BLUEHPN""}",In Network,2023-12-09,2023-12-13,Active
fa94109c-dcdc-49f1-9059-f1a24bb59eb8,89ccd27c-fe9b-4a6f-8be4-aea900871fb1,e90466d2-e49a-4d4f-92dc-bf7f91f1cc2c,d5fa0aa8-8aba-4c16-91b5-93f38b7d5a2f,United Healthcare,b7af4db0-f04d-45d9-954a-eb4b6cccd025,"{""ADVANTAGE EPO NJPA"",""EPO/EPO PLUS""}",Out of Network,2023-10-14,2025-02-21,Active
eb1f3761-f861-4466-908e-a83c6f35843e,bded21aa-c01b-47f0-aa52-6a70254547e9,0fb7589c-c3bc-411b-856f-92f9536e7526,cb1673d0-d516-4578-9c60-f48cbe80619f,Blue Cross,b09a42c2-c7ed-4cd5-b119-557959e40c47,"{""ADVANTAGE EPO WITH BLUEHPN""}",Out of Network,2024-04-20,2025-04-09,Active
cb8c49af-d6ef-4ff9-9d8d-56f6ed25595d,9ef3678b-1d07-4903-a798-7f44eba43f25,774c2127-6754-4f97-91a7-349a635ef1e1,76c25da8-c40d-4b96-8228-425f524f3c30,Blue Cross,cd14ac3f-4a87-432b-baa9-3234a0d998ba,"{""ADVANTAGE EPO HSA NJPA"",""ADVANTAGE EPO NJ""}",In Network,2023-08-10,2025-01-31,Terminated
5797562d-7db9-4868-b940-d06374d9d983,ce395f0b-30bb-497e-be45-7d5cffb5b41b,14e7068d-62b2-46e1-85fe-e5cf76afec15,71d73fb5-c7e7-4e16-83b1-b176f97db770,Blue Cross,748bb18a-2f04-4dba-bbd8-46243a59cc83,"{""ADVANTAGE EPO NJ"",""CWA UNITY DIRECT"",""EPO WITH BLUEHPN""}",Out of Network,2023-03-05,2025-03-06,Active
49961c4e-d77d-4f3d-a7d1-0f5bb0b70798,a386f531-eec7-4d39-bd17-8c199c526fa2,aba4c826-ca09-4f63-8221-19180c053672,8a7b7435-0419-4375-80c7-d8222a8e51ee,Aetna,cb56fe75-5b9f-43aa-a551-624ae61ead3c,"{""EPO WITH BLUEHPN"",""ADVANTAGE EPO WITH BLUEHPN"",""CWA UNITY DIRECT""}",Out of Network,2025-04-19,2025-04-24,Active
5fc6f23e-9c60-4fe9-9fca-847b78738e22,d29c86f8-e3e6-4b06-b4e5-cff6ed537576,7efe7474-5b78-431f-9dbc-86f91f273e85,e8bd2502-1259-4801-9fcc-a55c5fe929a1,United Healthcare,7240c5d7-1c90-40e6-b821-8d11c0b5a399,"{""EPO WITH BLUEHPN""}",Out of Network,2023-07-12,2025-03-20,Active
4de6670d-8505-44e4-b3a5-0ec2a5b732b4,45d36535-0962-4dab-a771-40d92c6aac0b,175d9661-2aad-43d4-9810-1794b60f008a,ab57cf76-2842-418d-8310-a4755f380f58,Kaiser Permanente,b2754af7-9fed-4e5e-bfbf-d897c4b6cb5f,"{""ADVANTAGE EPO HSA NJPA"",""ADVANTAGE EPO WITH BLUEHPN"",""EPO WITH BLUEHPN""}",In Network,2022-12-03,2023-10-14,Active
aae596a2-b022-42ea-b732-36387658126e,d59a38f8-5190-4755-abf7-142c71362a7b,81e2d53e-b2e1-45ed-9afe-4f950de640e8,85f94944-fd4b-48d5-a068-20d3a694a9c8,Cigna,5c5366a9-af44-4625-85ff-a99af9dedc69,"{""ADVANTAGE EPO NJ"",""ADVANTAGE EPO HSA NJPA""}",Out of Network,2024-10-13,2025-05-10,Pending
97484181-e6eb-4e04-8ca3-df8091318988,97f43da6-4466-4d26-9274-7c13c5070d02,ddd9b8a4-f996-4bfd-b2f7-dd9db8495636,22212a58-d961-4028-b2d9-1a316cdd2707,Blue Cross,27fd01db-5c5b-4978-8e04-8f10ee863532,"{""ADVANTAGE EPO""}",Out of Network,2025-06-02,2025-06-27,Terminated
ffbbd074-e4b0-4e26-8777-ea3ac331f393,284265c5-8eb3-4f7f-b7b9-522cc2fd9368,05ade731-64fb-432f-a19c-502f1d5d2531,55ea9518-e32b-4793-b71b-1e208a6c68f5,Cigna,3888ac2f-6df9-4484-8f6f-32acab69c4d5,"{""ADVANTAGE EPO"",""CWA UNITY DIRECT"",""ADVANTAGE EPO HSA NJPA""}",In Network,2023-05-05,2023-11-20,Pending
bf0e0a8b-24d7-494f-92d3-3dc9b8040bd0,25b903c0-f192-4130-8a75-3e3683621474,bf98bbef-6de7-4420-bea2-10d23c9c5167,0ba5518f-f08e-4eeb-83e5-acc9cb89a0ef,Blue Cross,250a2629-7e7a-4afe-a4fd-b30d14b706d8,"{""ADVANTAGE EPO WITH BLUEHPN"",""ADVANTAGE EPO HSA NJPA""}",Out of Network,2024-02-23,2024-08-01,Active
81b47b66-3067-4d26-b611-8d51d8a2a26c,997fa181-b7a3-4aaf-b341-f8eb25583385,a3f7cd39-01cd-4e35-afd8-dce36948374b,a02be9ab-0e2e-4a00-bca0-df8ef0e7e3d0,United Healthcare,d3eee733-73a8-43af-9e1f-24c12205f161,"{""ADVANTAGE EPO""}",Out of Network,2023-04-20,2025-01-03,Active
4e42262a-88ad-4b89-98b5-cc60da425a33,be44e714-ebf6-4724-b030-c11833e034fd,1688df84-e0a7-4dec-bec1-5ce5f1ecce0e,4cdc5433-0049-4f4c-8b54-5bd182494b15,Aetna,f1802efa-a0e7-4bf3-96d9-9af5fece8b6c,"{""ADVANTAGE EPO NJPA"",""ADVANTAGE EPO HSA NJPA""}",In Network,2023-04-03,2024-07-20,Terminated
2cf7de40-a61a-4e12-a574-dbf2c33904d9,bbbc483f-1a99-462a-b79a-5d5ec97a7e8a,0f2fe541-251d-4cc7-89a0-766e196b631b,e70fa592-1594-4600-acc1-cf21fe2dca46,Aetna,bf8f1e91-6737-4214-9500-68dbb142b503,"{""EPO WITH BLUEHPN"",""DIRECT ACCESS""}",In Network,2023-07-27,2024-03-30,Pending
6726056d-40c4-4896-8c41-b5cd585e5b82,12fa909a-e513-4e48-98cd-eaf71a093e22,4a3a9a15-afff-4ff5-8ca1-362ccff1cc6a,17329879-6ae5-45c4-bd77-ca697092d00e,Kaiser Permanente,580054f5-8a28-4466-b6a5-3f2540e57359,"{""EPO/EPO PLUS""}",Out of Network,2025-02-26,2025-03-06,Pending
80e6a989-a5da-48ab-adee-076ecf59b3ea,9a376c16-639c-44f9-9381-3800f58f806d,68e83a53-be32-4b16-a683-e5ce2b5dad24,ff9452a1-7c8c-4603-83f2-d6eb571e37ba,Cigna,53374252-839c-4ead-94c6-3c3aae2c0ee9,"{""CWA UNITY DIRECT"",""EPO/EPO PLUS"",""ADVANTAGE EPO NJPA""}",In Network,2022-09-24,2025-03-28,Active
e1839992-6846-41e0-94c1-c68b23c628df,a0fe59de-5801-4e0a-bd22-852894e96836,e31d78d5-c666-4480-895d-135555c6e5d4,cf70fac5-f594-48fc-90b4-f4cfd80a2c93,Aetna,49ee57a5-d678-4da4-b7a9-16f624fdfb82,"{""ADVANTAGE EPO NJPA""}",Out of Network,2024-05-15,2025-06-21,Active
32e8a278-d3b3-46ce-982b-3402edd57326,f6101c8c-245f-4f26-8808-237f2f22a7da,28225fcf-3506-45c8-b847-78d8527655f0,9558f119-81e3-44df-8547-fd1baa1f2523,Blue Cross,190d100f-8741-41b5-9023-5b63d90a54a1,"{""ADVANTAGE EPO"",""ADVANTAGE EPO NJ"",""ADVANTAGE EPO WITH BLUEHPN""}",Out of Network,2024-11-22,2025-05-22,Pending
d6ffc004-de7d-4e34-9b90-eeee5067349b,320a8c30-2e7a-4a8c-b619-22e017836753,ed440ee3-30d1-45c6-81ce-4e3b4bc75659,98f8f5ee-4617-4a51-9eaa-ef7eba74491d,Humana,5a6c5fb3-0c36-4b72-a4bc-9bffa78c35e7,"{""ADVANTAGE EPO"",""DIRECT ACCESS"",""ADVANTAGE EPO WITH BLUEHPN""}",In Network,2023-07-07,2023-08-08,Active
2a80cc75-c48e-474b-9ed3-95b2f15fea4b,b98bc713-8f94-4565-9979-850167f6586e,8e226cb8-4983-4dfe-8e41-4e4b0462cbd0,d613fc3d-2925-4722-b6c6-617171571d64,Aetna,b96bc8db-6f97-4140-a6fd-3ff598440240,"{""EPO/EPO PLUS"",""ADVANTAGE EPO NJ"",""DIRECT ACCESS""}",Out of Network,2023-07-17,2024-10-24,Terminated
42b29d87-d65c-4ca5-8f8d-d12341684ce8,6763a80b-b668-4da1-b9a6-8fb497b9d79c,eaa3e6d9-45f1-4ceb-b51c-638ca2eb2b27,e88f782b-549e-45e1-957f-085186ad6309,Aetna,7b7c7327-7228-4bce-90e1-84c116901dac,"{""ADVANTAGE EPO NJPA""}",In Network,2023-10-07,2025-02-17,Terminated
c4b1356f-0558-4c3f-943d-a6a8ff26f945,af2f1546-a0b5-4612-abaf-ed94015799d4,d98825e7-1f10-475d-9dc4-9369bb26fd7e,ebf275dd-561b-4e47-a4e0-3e971e675f0c,Humana,0e3bd31a-a09e-4e06-820a-14aae7aa03cc,"{""DIRECT ACCESS"",""EPO WITH BLUEHPN""}",Out of Network,2022-08-18,2024-04-28,Pending
3895fd15-bccc-4ba8-a3a3-10d40d7a7b59,78a52fa7-6284-4a9f-a3d1-f303779d5536,d3997791-6602-401b-aa3a-5228477bf595,0c696385-f048-4931-a33d-7fc73ed85adc,Humana,2cefbb48-996b-4ff9-a1d5-302ec88c4b73,"{""EPO WITH BLUEHPN"",""EPO/EPO PLUS"",""ADVANTAGE EPO WITH BLUEHPN""}",Out of Network,2025-04-09,2025-06-16,Terminated
7ed93092-1bf2-4d84-804e-436629ce21f5,1be43d70-8336-4b96-a381-c49da81edd24,c72d40a3-ae3b-4e71-a4e3-ef1ed8f07246,c85b0254-1f8d-4eb2-b5c5-6328bdb6ad41,Kaiser Permanente,73e72278-42a1-4e81-91bb-d870cdd314e9,"{""CWA UNITY DIRECT"",""ADVANTAGE EPO NJ"",""DIRECT ACCESS""}",Out of Network,2024-10-29,2024-10-30,Pending
