AffiliationID,ProviderID,ProviderAffliated,ProviderAffiliationName,ProviderAffiliationType,ProviderAffiliationStartDate,ProviderAffiliationEndDate
1818f065-add0-4e4d-bf3b-08fa43c41766,dcab8b6b-6c17-4033-ba3a-8465e059f71e,Yes,Princeton Health Group,Health System,2015-11-16,2017-02-09
b8725670-2c0a-4ff0-ba39-ab2e91c6a452,b680df13-ea46-477f-92e1-61714cb2f5f3,No,,,,
9389f049-d94f-46ae-86d5-1e0f3ebaebc6,d2138323-7307-4338-abc4-a72174bbd205,Yes,Jersey Shore Hospital,Clinic,2018-10-08,2024-06-21
92c845e6-62fd-40bb-905f-5ca333355146,ceacaf84-7783-48e0-9dd3-daba5a6960ca,Yes,RWJBarnabas Health,Hospital,2021-08-26,2025-07-02
6fd2e69e-a434-41fa-9608-b3464e5e56d5,b5652f60-b235-4538-a92f-aaee3f8a7b73,Yes,Newark General Hospital,Clinic,2023-08-17,2025-07-02
a6b3dd89-d83b-4fed-81a2-cde97aef9e1b,81d0ab9d-b198-40a8-8a67-514fd636691b,Yes,Hackensack Medical Affiliates,Health System,2020-10-08,2025-07-02
7cb71262-f4a9-4dfb-8e88-6ae655cb823d,bbe35d31-4056-493a-b62a-bdc3351ec736,No,,,,
cc605241-3aee-4936-a6d0-2ebb70d34c2a,91acb36c-75c9-49e0-a114-d3325f6e745e,Yes,Jersey Shore Hospital,Health System,2024-06-22,2025-07-02
f1810620-6d8d-41d4-b06e-da3396927f3e,715c11af-6f61-48d9-b142-3d02af60c3e0,Yes,Princeton Health Group,Medical Group,2018-01-09,2021-01-05
8a2e7589-82e6-4308-8519-6f26359fd132,2e5fb0b4-48a1-4fb6-b8cc-c212e2c84cb2,Yes,Jersey Shore Hospital,Hospital,2017-02-20,2022-09-07
803d7a57-0018-4089-b1e8-375bf9bc02a3,5a13ca05-be21-4e8e-9d8f-6c561c090dea,No,,,,
461396ae-1eb9-421b-a4f5-2485bdd0b0b2,ed8ce28f-c4f8-4b21-b0c6-f6ae5d330208,Yes,Jersey Shore Hospital,Health System,2021-10-07,2025-07-02
4e5d7044-633d-445f-9272-4c810d25944f,b88ffffc-4f90-4e3e-a27e-0b85286f0cac,Yes,RWJBarnabas Health,Hospital,2020-06-05,2024-09-22
7b160404-0f4c-4223-8200-2c7c593b1e64,792bed72-bed1-4a3f-a5db-e263468cd54c,No,,,,
bdc33cdb-3657-4992-9d7d-0d25cecbc925,b7e27606-dc5b-4f99-aaae-267205b3889c,Yes,Newark General Hospital,Clinic,2019-06-04,2025-07-02
bb88ca2f-69e5-4553-897d-bf3a3633791b,7f475534-8c72-4c8f-996b-4b38604864ec,No,,,,
ff56a9e1-99e7-4c35-8c15-f738adbfe6e7,8bc99890-6487-45f4-a1a5-ff522c62a13d,No,,,,
29af2886-75f8-462c-8f75-4dbbd07a6250,97270cfb-ace5-4d98-9681-53f2d8540ff5,Yes,RWJBarnabas Health,Hospital,2017-05-21,2022-04-11
c82e41bd-de52-4a5f-87d6-103baac78963,564b436f-5e1b-4f98-a47e-cb223df4367d,No,,,,
769f8e64-4fe0-44df-ab4d-6f84482c81c0,1677cae3-1c07-4c1c-8d68-8592f9bf22fd,Yes,Hackensack Medical Affiliates,Health System,2018-06-07,2022-09-11
d38167ab-ceca-4b38-8775-72c577ce0eda,0952acb8-67c2-469a-b8b8-4ed9dcb22289,Yes,Jersey Shore Hospital,Health System,2019-07-16,2025-07-02
d145cdb2-bf41-4874-a972-a5db0c8c1ed6,59fbd2b6-6925-4581-bf1e-60e9df8a1c08,Yes,Atlantic Health System,Hospital,2023-08-06,2025-07-02
f771bcc6-5981-4a92-aed7-95a7803d2e0f,0cddb95c-08b5-4675-9e59-ec7b50a7ab92,No,,,,
c3547dfa-b898-4d71-9889-28e2112c753a,8febf243-a86b-4171-95a3-a52ef9d65aa6,Yes,RWJBarnabas Health,Clinic,2023-10-16,2025-07-02
046814a7-da9c-44f8-887b-aec85f279cd4,42c56c3a-bbb0-42c1-83bd-7e1cb468105d,No,,,,
54ee24ac-290f-4eec-9960-889cb72fc9af,e74db8e4-4e07-48da-a29f-fcdf3e305b78,No,,,,
1a4575b2-8d6e-4dee-861c-d906704a028c,3297af63-aa4a-4449-ac9d-72d2566cda86,Yes,Trinitas Regional Medical Center,Clinic,2016-03-04,2022-07-03
7afcdbda-d863-4d17-b2cf-cd29d862e196,c03eef97-967c-4cf1-9f99-46b893b15abe,Yes,Atlantic Health System,Clinic,2017-04-24,2021-10-23
6df873b7-bc68-49d6-927f-9c7931c07a11,d7a847cc-abdf-4579-babf-5c27c574c80a,No,,,,
daf0fafd-e173-4dde-9083-2fbc95e5a399,572b0edd-dd28-4d9a-b7b0-34b85538bb6e,Yes,Trinitas Regional Medical Center,Clinic,2020-09-02,2022-12-06
42a1b46e-d597-4cce-b8cf-c04830a3e3de,946b48e5-e930-423f-a392-a0b7df324d15,Yes,Hackensack Medical Affiliates,Clinic,2019-01-01,2025-07-02
5ba7a03b-11c8-4b6f-9dc3-42738670fc56,8132d77a-4d43-4451-be4d-f5269ed41250,Yes,Hackensack Medical Affiliates,Health System,2016-11-03,2025-07-02
e861ff1f-a6d2-4422-bcd2-9f07b4485717,698be342-9bc1-4903-965b-ab22ee47e9ab,Yes,Newark General Hospital,Health System,2015-09-26,2017-02-20
8ca73461-1980-46d3-b2a2-0c258c80f9c6,b4fab4e3-bb27-4edb-952c-ee7f5b8518bf,Yes,Princeton Health Group,Clinic,2020-07-01,2024-05-18
f4889d68-e4cc-4f8d-945c-8c6633b6613e,76c96fad-f1bf-43c4-8fec-4c4799a91970,Yes,RWJBarnabas Health,Clinic,2018-12-02,2025-07-02
3b7232d5-4e4a-4466-b7fd-71453683a852,51a292ab-dee6-40fc-b776-15c5228ea05a,Yes,Atlantic Health System,Hospital,2021-06-26,2023-04-11
4d6253fe-dd3c-48c7-a06f-33eebb169731,e993034b-b834-4423-8c50-8564d02713f6,Yes,Newark General Hospital,Medical Group,2016-05-26,2019-12-20
86fe623c-3e46-4894-aaf6-5a2c9d4e8781,0ebd85e6-b87f-42fd-bd75-405d520360e4,Yes,Saint Mary's Medical Center,Clinic,2018-10-15,2025-07-02
ab3bf64d-819e-497b-b64f-128eaf530700,6db68162-5d47-472c-b7c6-4f220cadbd34,Yes,Hackensack Medical Affiliates,Health System,2016-08-27,2017-12-14
3edf7d17-9218-48b8-a3ad-6ccfab12353a,9ca355a9-2b7e-494f-a2ca-de51abb909ad,Yes,Saint Mary's Medical Center,Clinic,2024-04-09,2025-07-02
29910dbb-4f15-4755-ba5a-1ffed8b3f525,66d43ce6-a9a6-4fcc-b0f4-8ef1f3b52d8f,Yes,Hackensack Medical Affiliates,Medical Group,2022-09-18,2025-07-02
3e789633-2751-4429-9599-5adf4312a720,53dd895d-c6aa-4d5e-be4e-87f582914864,Yes,Jersey Shore Hospital,Medical Group,2017-12-24,2022-12-25
12dd1ae7-2a53-4234-8b9b-9a044c348fd2,417c61ce-210b-41fe-9e41-3b2dce8c2b9b,Yes,Jersey Shore Hospital,Clinic,2021-03-24,2025-07-02
d4ea512a-06b8-42e5-b4d4-7cb66414a402,313d5b57-683f-48fa-9b77-9b0b9a735178,Yes,RWJBarnabas Health,Hospital,2017-06-18,2024-11-12
041acc09-7146-4775-95fa-1dcf9ee5792f,bed4d61e-9721-472f-8eb0-d7f0e815897b,Yes,RWJBarnabas Health,Clinic,2017-06-22,2020-05-31
820e6a9b-cf20-4d4e-84e2-9cfa2761966c,2fab0389-17e5-44a3-ab0b-f8a6ee30d6c9,No,,,,
49477ffe-729f-4ef2-8989-3e94f73f8edb,52a27443-eaac-4823-ac8f-4b628a07057f,Yes,RWJBarnabas Health,Medical Group,2021-05-17,2023-04-16
ed7cc553-505f-412f-b8ea-1e327b062385,d8d8faaa-fccf-40a0-a22e-ed8696b2aea1,Yes,Princeton Health Group,Clinic,2023-09-19,2025-07-02
6788dfc4-ad93-439f-8e07-e0c22f3ba01e,c8f30248-a6f9-4802-9a17-8d7d54c964e0,Yes,Newark General Hospital,Clinic,2019-02-28,2025-07-02
1e81384d-b2ca-4f2b-ae4c-d5b63131b53a,1b19ecd8-9a22-4252-8a90-fc70bfc1eb8a,Yes,Hackensack Medical Affiliates,Health System,2020-05-17,2022-05-22
6ba9f798-143a-44c1-a379-1e4f39d6ac72,0028c98d-3253-430c-b47c-450afbb4ae76,No,,,,
1d5f2194-d919-49c2-b0ac-a60ebc94db2c,47752f3a-ad59-4eea-8a85-6c6d1c2a93fd,Yes,Atlantic Health System,Hospital,2018-12-22,2025-07-02
6cf6cb84-236e-4a9e-93f7-179f68e9b235,f84aefe4-3df0-4ca3-b220-1138920f73fc,Yes,Saint Mary's Medical Center,Clinic,2020-09-26,2025-07-02
c5bd75b3-4ec8-4aca-af69-4b1c6d70a9f0,3fdff3f7-60a9-4080-aad5-deb340d60385,Yes,Newark General Hospital,Hospital,2022-10-17,2025-07-02
10aad9ea-1237-4576-95f7-fe4c5a9c369f,6a1f7d59-cf0c-4745-b516-733716cbe053,Yes,Jersey Shore Hospital,Clinic,2016-08-22,2023-10-09
e9700b6b-61d1-4222-8f50-09383dbb6f8e,6ac7f42b-92b5-4c98-89e8-6a9c958cbd19,Yes,Jersey Shore Hospital,Clinic,2017-07-07,2022-10-26
3a6938e7-4486-4164-b7fc-96d5b53c3bbe,3c3c8727-bfe7-4b52-bb98-56981eeda45f,Yes,Trinitas Regional Medical Center,Hospital,2018-02-15,2025-07-02
a20b8149-ec89-411a-bd28-cd7746dd8461,24663e9a-d8bf-471a-a765-f5a722984e7d,Yes,Newark General Hospital,Hospital,2018-03-06,2022-06-04
b2df17a6-4c23-44eb-b790-c7b07e55af77,49557087-1539-49b2-80b4-5ba357c67721,Yes,Princeton Health Group,Health System,2018-07-20,2025-07-02
ded5f31e-2047-4fbf-985c-acb5c28bed7a,b323d4ec-d387-48f0-bc53-132c1bf77510,Yes,Hackensack Medical Affiliates,Medical Group,2019-05-30,2023-12-27
c7fb070f-2a20-47d7-a7d1-c9f4bd4e6536,ebffe929-54ba-49d8-a0da-ea1767db8d6e,Yes,Hackensack Medical Affiliates,Hospital,2022-12-26,2025-02-21
822db2d3-655c-4f5d-be8c-9638c10b2765,1d9c1e1c-f458-4f34-b7ac-028d0cc71a61,Yes,Atlantic Health System,Medical Group,2019-07-15,2023-06-29
ee48d598-cf7b-46ef-abd6-18958fe12129,60c043e6-0177-4b99-84f8-760e2356b043,Yes,Newark General Hospital,Clinic,2016-04-30,2023-07-14
09fd52c9-ae1f-4dd7-ba45-eb33eee7908c,d5c7165e-e8a2-449b-ac1b-fe033743f914,Yes,Jersey Shore Hospital,Health System,2017-11-06,2020-10-20
3b427b54-6036-4e4b-a225-b2df8e3b3aa9,3933f1d7-c8d2-4755-ba05-6fa0bace31d0,No,,,,
9d11921d-4266-4c13-8246-a2588cfd8a5d,13698d0b-d804-4f9c-b734-6e615da9586b,Yes,Jersey Shore Hospital,Health System,2023-07-21,2025-07-02
a485497d-507b-4831-a50a-8f69bef10000,5fa53d42-111f-4370-a465-737117f3647f,Yes,Jersey Shore Hospital,Medical Group,2019-04-10,2025-07-02
c5be5205-b970-44da-a8dd-f3ac2b642cb1,f2a79a0b-64be-4cba-b60c-3e98de97cef7,Yes,RWJBarnabas Health,Medical Group,2022-11-05,2025-07-02
53d656bf-42b5-41f5-beae-14170583ef34,bdca8018-f65d-4c81-b01e-126a21fdc864,Yes,Jersey Shore Hospital,Medical Group,2015-11-25,2018-01-18
171993f9-3964-469c-adf4-b97591484c65,31d60fa4-24be-4f5c-b8f0-18f796f8ffda,No,,,,
42d402c0-938c-4968-ac12-c99e82ad68d4,1ce747cd-591c-4496-a04b-977aa196dd38,Yes,Princeton Health Group,Health System,2024-05-11,2025-07-02
28eb87a3-c8e6-4f0b-b166-6a3e3dbff27e,0515ab3c-ea8f-4cab-8b42-3750e3ead322,No,,,,
14ea0145-6d5d-4aca-92aa-40c29c470edf,413f9b61-bb28-48d4-811b-c77ce40d8465,Yes,Trinitas Regional Medical Center,Clinic,2019-08-12,2024-08-03
ef62eeb0-762d-42fc-90bd-5473f35c3ac8,959f983f-a72b-49f3-9734-5c626423e70a,Yes,RWJBarnabas Health,Medical Group,2017-05-01,2025-07-02
da3c004e-dd25-4982-9498-f8196b885cea,92d41757-e146-4181-863a-2dfe67838ff6,Yes,Princeton Health Group,Clinic,2023-09-21,2025-07-02
ce8583ed-5012-4f31-aeb0-cc4f3164d94e,2eb02b6c-58a5-4d3c-89d9-ff9f41053eb5,No,,,,
9c059255-0294-4d4e-a98c-4710e9ede36c,27ae536b-9104-4590-9c8b-c11b2aa7a66f,Yes,Atlantic Health System,Medical Group,2022-02-28,2025-07-02
d19e10aa-7020-4c80-9aef-6f391bb14884,b870cdff-971f-41d4-a459-c2cf56c8f5af,Yes,Atlantic Health System,Medical Group,2024-03-30,2025-07-02
e03dcab8-c51c-435c-a254-f22163b8387a,0b680bb0-28ab-4904-a964-efded2a822b0,No,,,,
46a079f7-8b82-4484-b99e-2e19df9d4566,c9dd4b2a-0942-459b-bba8-11842571b16c,Yes,Trinitas Regional Medical Center,Health System,2015-12-08,2023-07-07
a0b3c477-1a86-4d0b-8aef-aad70af38f61,0eef54c2-802d-4c80-a5ca-1af133549693,Yes,Hackensack Medical Affiliates,Medical Group,2018-10-14,2020-03-06
f2550c6a-e52e-4a4d-8ad9-d7a43fb8c13a,c8f34333-c60f-483c-ac35-d3857358fe5f,Yes,Hackensack Medical Affiliates,Hospital,2019-04-30,2025-07-02
ffdb91a2-075b-4a13-87f2-ee47d59f88cb,e71a562e-6d4a-41a4-b475-32f2a07a5f11,Yes,Jersey Shore Hospital,Hospital,2018-08-01,2021-11-24
38277727-e84e-4795-a03a-c59eb18b26bf,7f9ec7cd-50bf-4883-95a7-15ae5800cb21,Yes,Atlantic Health System,Health System,2024-06-03,2025-07-02
80079f41-9c6d-4c17-94a4-f9e2d428fb46,754338d7-354a-4796-a731-f613b278287c,No,,,,
fe93c0ec-25b4-44e5-bffd-1bca3b77d11b,b4af3aa3-baa7-475a-8ee1-9c1cdd719be9,No,,,,
a5cde466-c464-4691-91ea-f7166a2e65d8,2f00f39a-6b2a-4899-8ed5-5c9d3aba8f75,Yes,Newark General Hospital,Hospital,2016-08-14,2024-09-17
19194a07-0251-42d1-b05e-4d5f2b743b99,e01cbc2c-4b5e-4b03-9973-ef7f60f49dd1,Yes,Atlantic Health System,Health System,2021-07-24,2025-07-02
5e55711d-5453-4571-acf4-4bbdeb67f881,ab5267e3-1073-4aa9-8c7f-a73a4dafa7b8,Yes,Newark General Hospital,Medical Group,2020-12-08,2023-08-22
c2d5ae25-589a-43f2-86a2-d8dc03ecd346,b59d6436-d42a-48c8-85a2-580575f4ffeb,Yes,Hackensack Medical Affiliates,Health System,2022-05-05,2025-07-02
d3197a76-9875-4033-803c-3e8d51d53e93,a6728382-28c1-4fd8-bbb3-9015bec12dd7,Yes,Trinitas Regional Medical Center,Hospital,2018-05-15,2025-07-02
4ec2c9f3-d02e-4dff-a435-26ddb8d02016,b8b70484-5583-4159-95e9-47c6f06ec5a7,Yes,Atlantic Health System,Clinic,2016-02-25,2019-02-19
5b675d8b-051d-4d6d-8628-443f716a2b51,064efeca-0ec8-4c83-b2a4-a1900ddc52b2,Yes,Atlantic Health System,Hospital,2023-10-07,2025-07-02
11961134-0669-4599-bd62-18dc1365a24d,c5dc770f-c08e-4d9d-af82-b61c0067e29a,Yes,Newark General Hospital,Medical Group,2022-03-18,2025-07-02
9698cdb5-adcf-46c6-81de-d85d9314336d,5154f4ea-d80b-4cf8-950d-cb0b595ff74e,Yes,Saint Mary's Medical Center,Clinic,2016-12-23,2018-06-29
05c7ef9e-6196-4ddf-a586-ae8914880a29,714f20b2-5386-4452-b1a7-3f2262a54217,Yes,Jersey Shore Hospital,Clinic,2023-03-10,2025-07-02
875ba911-979d-44d0-863c-58cb3d890208,df4341ab-74af-4ef4-8afc-60802e985b04,Yes,Trinitas Regional Medical Center,Hospital,2023-09-07,2025-07-02
7ac2f0b2-5fda-4a62-8d6d-c01625fec77a,dcecaba6-c110-4944-9096-077a421e5d8e,Yes,RWJBarnabas Health,Medical Group,2016-06-01,2025-04-28
d8458496-d65d-4117-8b6c-96a16e684b9b,aa50584e-7fd8-426c-81e2-c7abca432d73,Yes,Trinitas Regional Medical Center,Health System,2023-08-24,2025-07-02
0bc59a90-9435-44e3-b9c9-56dbe88b260b,33e42f6f-5966-4808-8f6c-e46a61013d3c,Yes,Newark General Hospital,Medical Group,2021-07-08,2025-07-02
20456086-5258-490a-8b1a-c87c9be34c5c,e40bff9b-1c0e-48d2-b9c0-2b540f5dc04f,Yes,Hackensack Medical Affiliates,Clinic,2024-06-16,2025-07-02
c750f799-ba5a-448d-a4d3-3a0fb387f983,900e5451-973c-482b-8701-004e1acf580b,Yes,Trinitas Regional Medical Center,Medical Group,2023-08-15,2025-07-02
5370acf7-7190-4fa9-b219-4b7556e016dd,c3cd0de3-0b51-4381-bd1a-9e6d7e5dec97,No,,,,
bd1ee444-1cfd-4fdc-a73b-e8ab5ca3b36f,314c19be-caab-419a-9c10-8a9e9cfddb28,Yes,Saint Mary's Medical Center,Medical Group,2022-10-03,2025-07-02
7c60dddb-9304-4d5c-b3b4-746f0d33d1fe,1ee80718-39ba-4bed-9f98-d6ce5549c946,Yes,RWJBarnabas Health,Health System,2018-01-18,2020-06-18
003bf4e7-15b5-4ad7-9d8e-45da0b3292c2,096998bd-8351-450b-b98c-301899859307,Yes,Hackensack Medical Affiliates,Medical Group,2015-11-22,2020-10-31
dcf719e7-bc57-465c-a514-7a796dd03136,ab64347a-f38b-40fd-90d5-20c885c6e679,Yes,Hackensack Medical Affiliates,Hospital,2016-06-20,2019-07-18
201af792-c22a-4f4d-96ef-7b0dbe9fe3e2,ec2d6740-5198-4689-a7d9-dcb55452fcd4,No,,,,
92b5c582-dcee-454b-bdec-f7d9ab66139b,16a5988b-3f8b-4312-bc84-c5ee6ab2fc75,Yes,Princeton Health Group,Medical Group,2024-04-18,2025-07-02
3eafa842-fde6-4ff7-b877-c5567e4483ab,ba00405e-ed31-46fc-b974-69ce131ef8f8,No,,,,
b53067ef-6fcd-4f82-bfbd-d2bdd0db7e68,045320e7-3031-409d-85d0-6f1d380c265b,Yes,Trinitas Regional Medical Center,Clinic,2019-02-14,2020-08-13
62b6e543-247c-40fe-aee6-8cf54520540c,0de66b11-a981-47fe-9b72-f732c11c704a,Yes,Newark General Hospital,Health System,2019-09-29,2025-07-02
00456e86-ccf4-4366-9848-7c8361f86a94,a4b33154-ac46-42ad-9b1e-d72ef5f19c6c,No,,,,
448dfb2c-eab3-4c16-8cad-3630e3da1af8,42c4744b-cdeb-45cf-b007-8272e09ea6a4,No,,,,
6f8d5855-7ee9-495a-8255-110702aef271,933a8006-703b-451a-a41e-a0624b044d24,Yes,Saint Mary's Medical Center,Medical Group,2023-11-07,2025-07-02
31377f52-7189-4f1d-8507-24c0312fe05c,73e10821-f698-4ae5-b5dd-99e5ac13b76c,No,,,,
abe66894-b203-4cad-8359-de5eef73be84,ea3d9ae8-538b-4abf-87ad-0d05f0dc2e83,No,,,,
789541b5-f88e-4994-a0e9-377ab435aa48,74f36f4c-11c2-4737-956d-1e9430a872a8,Yes,Newark General Hospital,Health System,2022-06-27,2025-06-22
c3c27487-9dd0-4db7-b9b6-a77a72a763be,ec181938-449a-4e8e-be48-613096832010,Yes,Hackensack Medical Affiliates,Hospital,2023-12-15,2025-07-02
bb2311b6-2b2a-4b71-b3a9-b0c8334fdd26,02b98aab-dd7c-4d23-9888-19aa7e4d8fbf,Yes,Newark General Hospital,Medical Group,2022-06-13,2025-07-02
f602cca0-1dd1-4ab1-a3fe-9b3e742821b3,84be3d2a-5bf6-4d4a-906a-2ca40276a8b0,Yes,Saint Mary's Medical Center,Hospital,2020-10-17,2025-07-02
42c03814-7c6a-4d83-b3c3-e0a1f18376d4,c761aa3a-068f-49ae-ad7f-c2e6c2426ef5,No,,,,
96f505a9-e941-4751-805f-6ef2f81ed142,5518b9a7-be91-4410-ba2e-c96afb90a2f6,Yes,Princeton Health Group,Hospital,2020-08-04,2025-07-02
079b2219-84ca-4d1e-a653-41451ae33e7d,8b32d27b-ea03-4b1c-9aeb-de460ed75774,No,,,,
dd4ad4bf-e388-4dab-ba16-21ef3291afed,81f340c7-c4ee-4ef2-ba27-f185356271ef,Yes,Hackensack Medical Affiliates,Hospital,2023-11-08,2025-07-02
fd6ed904-6e1c-4a72-807d-eb1f01f4c16e,859028bd-9db7-484c-a02c-7e0d28ca8fed,Yes,Jersey Shore Hospital,Health System,2016-08-08,2019-01-22
3756cf73-ea14-477a-a651-a468ac80a07d,f5d57ac6-8cd8-40b3-8236-1327057235f8,Yes,Hackensack Medical Affiliates,Clinic,2020-12-01,2022-04-15
fb9f8dca-d80e-4199-bcb0-76657dba453c,12d812b7-ee2e-4fbf-b4d6-f72b4624c260,Yes,Jersey Shore Hospital,Medical Group,2015-09-22,2024-07-05
7124ce09-b1a5-45fa-8aef-281c00e820a7,1dd3df6d-7b94-4acc-875c-c09634519631,Yes,Jersey Shore Hospital,Medical Group,2024-01-17,2025-07-02
a75df10e-56fe-4823-be2f-5553224c7c32,a84b2779-e503-4a01-a98a-f06c0e435fc0,No,,,,
6d2379df-e87b-431c-8538-7f97d38b2b25,2f4eecb2-8180-4d3c-be05-3a480af378ea,Yes,Saint Mary's Medical Center,Medical Group,2019-12-20,2025-07-02
3b3cd689-9055-484e-ba23-787dc8e5c398,7e78fd91-ace6-4387-8c75-c884ff9f3cde,Yes,Newark General Hospital,Hospital,2019-08-23,2025-07-02
a0eb5545-a2c4-4224-93ad-2087739fcb1f,172fa4df-4ab5-4e11-a9b1-f092613cfdd4,No,,,,
eaf0ae2f-8c28-4e8f-8f74-800ad32a2dfa,f69e85af-f27f-48fa-bfa9-79aee4d2f583,Yes,Saint Mary's Medical Center,Medical Group,2019-12-13,2025-03-18
4b15d8b1-aad8-4a17-9c7e-341e6a3e314b,8f5c822e-97ce-497b-a79a-e8d1b79784ab,No,,,,
4ccda7ad-5a6e-409e-8004-7399b9673717,59e8f48e-3232-494a-a83a-8a54e89848a0,Yes,Saint Mary's Medical Center,Health System,2018-01-16,2020-09-12
78271a68-2bfd-4b42-aef0-4730dc90f4f9,d3c9a0bb-bd43-48c2-8201-5cebdc5a0a77,Yes,Princeton Health Group,Hospital,2022-03-31,2023-05-19
3d37bdd9-e063-410a-af62-59a03cc307af,7f721104-5c00-42cd-b919-29b7a0fa510c,Yes,Hackensack Medical Affiliates,Hospital,2023-12-17,2025-07-02
f0a19b8b-f1a2-4141-8362-a8a545655771,a9cf5e4d-9003-49e4-8fab-e49c8774002e,Yes,RWJBarnabas Health,Clinic,2023-02-09,2025-07-02
a8a9889e-2c8d-4cdb-a7d5-50e7f807a89a,679bd6d1-3fa0-4e27-aa5a-7a43ee986e1f,Yes,Jersey Shore Hospital,Hospital,2018-11-08,2025-04-26
f6537618-65c7-4247-8906-e3a208b58a19,1b27430e-12e1-48e0-bef5-f48d4ebe346c,No,,,,
1145c820-0707-4043-a23e-352595b788f3,3107f2b9-4773-4ee1-9d47-ccd182e690d6,No,,,,
95e0b4a6-bbf5-4410-a900-050334a145ce,e251fbd1-eb64-4fd0-965c-b43b9eaddbac,Yes,RWJBarnabas Health,Medical Group,2020-04-23,2023-01-04
4efaf47f-92d6-47fd-9881-e52bb6199f61,80629e7c-5888-442f-8c7a-b0df53bfff73,Yes,Atlantic Health System,Clinic,2022-05-11,2025-07-02
1280e954-52c9-48cb-b4b5-854ed354ae92,51764151-8ada-409f-8a6c-c3fa90074449,Yes,Trinitas Regional Medical Center,Health System,2017-05-26,2021-08-20
0e47311f-7f8c-48d5-a4c5-7c5c6fb22b4a,e3322659-82d6-4a7b-9b50-3176d5c64f15,Yes,Newark General Hospital,Health System,2021-01-14,2025-06-04
7fb6a0a9-6412-49ad-8656-f5a1456c802d,2eda7e23-97e5-4749-b5fc-4e19340bc706,Yes,Jersey Shore Hospital,Health System,2019-06-30,2025-07-02
c77e6616-30f3-45d8-913a-8c5b496452e5,b858ed4f-e1a0-45c5-9a7c-da39ac5ba4f9,Yes,RWJBarnabas Health,Hospital,2021-11-23,2025-07-02
27d77f71-f9e6-4396-a508-876e76dc3d46,ecc42924-60f6-4adc-9fb2-43703f852795,Yes,RWJBarnabas Health,Medical Group,2022-08-14,2025-07-02
64906f71-2bbd-406b-9bec-5b8a15f8cae9,18aec44a-80be-4885-9c10-2108f64dde91,Yes,Trinitas Regional Medical Center,Hospital,2019-11-25,2025-06-18
215d79fe-e238-42ed-9c50-3e1087fb75dd,04e7fb12-d950-4aef-834d-204f1a5b2e46,Yes,Trinitas Regional Medical Center,Medical Group,2024-03-22,2025-07-02
53293b02-38d6-46dd-9443-1f1cae3fdc6a,bae1e11d-50d3-4f39-9ce8-42306e023e48,Yes,Trinitas Regional Medical Center,Hospital,2024-01-13,2025-07-02
a0d21e2a-083c-4ca1-812d-2707b79f8ad1,303baa56-150a-4d8c-95c4-cd24447a0b77,Yes,Trinitas Regional Medical Center,Hospital,2023-06-18,2025-07-02
6321d54a-bfec-45ef-aace-c8254bb91bce,2e09210b-88f7-4c4b-8468-8a1de611907e,Yes,Trinitas Regional Medical Center,Medical Group,2021-06-17,2022-10-04
35e14cc8-41e8-4613-b24c-9b4a81770d67,5ef4281a-019a-454d-b045-415a55f8ac0f,Yes,Jersey Shore Hospital,Hospital,2024-04-12,2025-07-02
7d3bc166-b01f-418c-b78b-56de10bbcf8e,366cf19b-acd7-4840-b58e-cb0d48dd26d4,No,,,,
3e015095-c4a8-4e7f-872e-f8590511d361,be1f8b8f-e39e-4672-bb86-88c9b511ceb9,Yes,RWJBarnabas Health,Health System,2017-10-13,2019-11-14
fccac8c0-95d5-4875-8385-329271b22fc4,2b342600-f375-40cf-a033-eecfa2bccec7,Yes,RWJBarnabas Health,Health System,2023-09-19,2025-02-19
d666924a-f4e5-44b0-9956-e445dc14bd1c,e654ded6-e411-465f-aed8-861a8c313c49,Yes,Newark General Hospital,Health System,2021-01-18,2023-11-04
0999665c-f3c9-483a-8e8d-49f73028acfe,ff1caf99-5456-46c1-bd4b-8c3d1d7caaeb,Yes,Jersey Shore Hospital,Hospital,2022-12-16,2025-07-02
39d06334-a4aa-4ac4-9e69-71a71b853f8f,4a9d107a-704c-4248-8ad7-f2cc4e9134db,Yes,Princeton Health Group,Clinic,2023-12-28,2025-01-29
15ec6556-0c52-4343-8c0a-49b21df64f30,117108b3-3f5b-4889-8f19-9f5ccd76b768,Yes,Jersey Shore Hospital,Hospital,2018-07-17,2019-09-27
459f611e-8914-48c0-999b-c77674a41624,a646862b-4b08-4422-9014-7798b3e0be68,Yes,RWJBarnabas Health,Health System,2016-02-27,2017-05-10
a559edea-291f-4efb-8854-c5db9775b48a,991a1253-0997-487a-a49d-13a09c295ebb,Yes,RWJBarnabas Health,Clinic,2022-03-30,2025-07-02
02ff3dc6-0faf-43bd-ab71-fba2c66e29c5,38edd323-57d5-4a0b-ad1c-b796f2df151a,Yes,Trinitas Regional Medical Center,Medical Group,2019-06-28,2022-07-03
79e5cf69-a372-4ea9-ac28-e77002e90783,00d31c07-7208-4406-8c44-029935e2593e,Yes,Jersey Shore Hospital,Hospital,2015-08-14,2016-08-20
